,listing_id,price,boroughs,host_name,last_review,description,room_type,avg_price,reviewed_month,price_range_labels
4686,7843604,100.0,Manhattan,Calatayud Family,2019-06-14,"Big, cozy & chic! 1BR Apt in Harlem",Entire home/apt,3041.6666666666665,06,average
4687,7850400,295.0,Manhattan,Haim,2019-07-01,Quiet charming  Duplex,Entire home/apt,8972.916666666666,07,expensive
4688,7851219,60.0,Brooklyn,John,2019-06-18,No description provided,Private room,1825.0,06,budget
4689,7853561,200.0,Manhattan,Host,2019-01-13,2Br~Union square~Newly furnished,Entire home/apt,6083.333333333333,01,expensive
4690,7854307,60.0,Brooklyn,John,2019-06-15,No description provided,Private room,1825.0,06,budget
4691,7856476,69.0,Staten Island,Natalie,2019-06-07,"Private floor with private half-bath, living area",Private room,2098.75,06,budget
4692,7856749,123.0,Brooklyn,Benjamin,2019-04-30,"Easy Access, Cute Space",Entire home/apt,3741.25,04,average
4693,7857185,135.0,Manhattan,George,2019-06-19,Midtown great location private Apt,Entire home/apt,4106.25,06,average
4694,7858468,99.0,Manhattan,Jeffrey,2019-07-07,The Artist's Experience,Private room,3011.25,07,average
4695,7858532,55.0,Brooklyn,Christine,2019-05-31,Cozy artsy space in Brooklyn,Private room,1672.9166666666667,05,budget
4696,7858673,60.0,Brooklyn,John,2019-06-08,No description provided,Private room,1825.0,06,budget
4697,7859630,40.0,Brooklyn,Sean,2019-05-13,Brooklyn Room Available (furnished),Private room,1216.6666666666667,05,budget
4698,7859723,120.0,Manhattan,Andy,2019-06-16,Spacious Studio in Chelsea,Entire home/apt,3650.0,06,average
4699,7860155,89.0,Manhattan,Aldi,2019-06-23,Private bedroom in the heart of NYC,Private room,2707.0833333333335,06,average
4700,7862762,150.0,Manhattan,Justine,2019-06-23,Spacious pre-war apartment,Entire home/apt,4562.5,06,average
4701,7869876,90.0,The Bronx,Eileen,2019-06-30,"Entire floor of house Very Private 2BR suite,SUNNY",Entire home/apt,2737.5,06,average
4702,7870258,60.0,Brooklyn,John,2019-06-15,- C - Cozy Secure Private Room in a Shared Loft,Private room,1825.0,06,budget
4703,7870403,138.0,Queens,Sachiko,2019-06-21,Mins to Manhattan and Williamsburg!,Entire home/apt,4197.5,06,average
4704,7871818,109.0,Brooklyn,Tom & Nic,2019-06-27,"Artist/Musician Apartment, Bushwick",Private room,3315.4166666666665,06,average
4705,7871858,135.0,Brooklyn,Keisha,2019-06-26,Putnam Garden -2BDR Garden Apt,Entire home/apt,4106.25,06,average
4706,7871985,58.0,Queens,Lou,2019-03-19,Your Perfect Home Away From Home,Entire home/apt,1764.1666666666667,03,budget
4707,7873655,60.0,Brooklyn,John,2019-06-21,No description provided,Private room,1825.0,06,budget
4708,7877599,275.0,Brooklyn,Andrew,2019-04-30,Luxury Townhouse in Brownstone Brooklyn,Entire home/apt,8364.583333333334,04,expensive
4709,7886635,60.0,Brooklyn,John,2019-06-18,No description provided,Private room,1825.0,06,budget
4710,7887966,100.0,Queens,Angele,2019-03-28,The City Farmhouse APT B **MONTHLY RENTALS**,Entire home/apt,3041.6666666666665,03,average
4711,7889596,79.0,Brooklyn,Jacob,2019-06-22,Large sunny room close to N&D train LGBTQ friendly,Private room,2402.9166666666665,06,average
4712,7891403,285.0,Brooklyn,Charlotta,2019-05-27,"BIG SUNNY 2 1/2 BR, 1 STOP FR. NYC",Entire home/apt,8668.75,05,expensive
4713,7894007,200.0,Queens,D.,2019-06-24,MyPlace2Beach,Private room,6083.333333333333,06,expensive
4714,7900575,200.0,Manhattan,Beatriz,2019-06-02,"Charming, quiet West Village studio",Entire home/apt,6083.333333333333,06,expensive
4715,7900908,250.0,Manhattan,Ben,2019-06-11,Clean Cozy & Comfy Apartment!,Entire home/apt,7604.166666666667,06,expensive
4716,7900957,74.0,Brooklyn,Seun And Marie,2019-06-24,Delightful Refuge in Bedstuy,Private room,2250.8333333333335,06,average
4717,7901635,60.0,Brooklyn,John,2019-06-23,No description provided,Private room,1825.0,06,budget
4718,7902556,98.0,Manhattan,Richy,2019-06-01,Room in NYC Financial district apt,Private room,2980.8333333333335,06,average
4719,7908355,108.0,Brooklyn,Luke,2019-06-15,"Loft Bedroom in Clinton Hill, Brooklyn",Private room,3285.0,06,average
4720,7911437,60.0,Queens,Monika,2019-06-28,Private Studio in Queens,Entire home/apt,1825.0,06,budget
4721,7911917,140.0,Manhattan,Suraj,2019-06-29,Beautiful Studio // East Village,Entire home/apt,4258.333333333333,06,average
4722,7914369,120.0,Brooklyn,Alex,2019-07-03,Charming 1 Bedroom Garden Apt!,Entire home/apt,3650.0,07,average
4723,7915596,75.0,Brooklyn,Arianna & Z,2019-06-10,"Large, Bright NYC Room Near Trains",Private room,2281.25,06,average
4724,7917251,95.0,Manhattan,Amy,2019-06-23,"Amazing LES apt - cool, bright...",Entire home/apt,2889.5833333333335,06,average
4725,7919372,75.0,Brooklyn,Fatou,2019-06-16,Cozy & Clean #6,Private room,2281.25,06,average
4726,7920072,96.0,Manhattan,James,2019-06-28,East Village - private room - chill,Private room,2920.0,06,average
4727,7920170,50.0,Manhattan,Adrian,2019-06-05,Sunny room in a contemporary modern apartment,Private room,1520.8333333333333,06,budget
4728,7927838,95.0,Brooklyn,Jason,2019-06-21,Spacious Sunny Brownstone Room - Great Location!,Private room,2889.5833333333335,06,average
4729,7929441,105.0,Brooklyn,Anthony,2019-06-19,Beautiful Loft w/ Waterfront View!,Private room,3193.75,06,average
4730,7933257,120.0,Brooklyn,Rosie,2019-01-01,Artist's brownstone apartment in Brooklyn,Entire home/apt,3650.0,01,average
4731,7936161,71.0,Manhattan,Asif,2019-04-30,Room in a Beautiful East Village Apt!,Private room,2159.5833333333335,04,average
4732,7937398,72.0,Brooklyn,Jason,2019-06-16,Serene Brownstone Living Close To It All!,Private room,2190.0,06,average
4733,7945940,225.0,Manhattan,Jeeku,2019-06-24,Roof garden & River Sunsets Zen,Entire home/apt,6843.75,06,expensive
4734,7949480,107.0,The Bronx,Linda & Didier,2019-06-30,City Island Sanctuary BR & Pvt Bath à la française,Private room,3254.5833333333335,06,average
4735,7951281,200.0,Brooklyn,Jonathan,2019-07-04,Brand new 2BR heart of Fort Greene,Entire home/apt,6083.333333333333,07,expensive
4736,7951346,42.0,Queens,Andres And Salina,2019-07-06,Cozy Room with private balcony close to La Guardia,Private room,1277.5,07,budget
4737,7952963,160.0,Manhattan,Julia,2019-07-01,Gorgeous Pre War Sanctuary - 1 block from Union Sq,Private room,4866.666666666667,07,average
4738,7955889,73.0,Manhattan,Nkatha,2019-06-14,"Gorgeous, clean, room for rent.",Private room,2220.4166666666665,06,average
4739,7955984,73.0,Manhattan,Nkatha,2019-06-19,Elegant Accommodation On A Budget!,Private room,2220.4166666666665,06,average
4740,7966943,400.0,Manhattan,Rebecca,2019-01-02,BEAUTIFUL 1 BDR APT W/ PRIVATE ROOF,Entire home/apt,12166.666666666666,01,extravagant
4741,7967503,165.0,Manhattan,Paolo,2019-06-19,Perfect midtown west studio,Entire home/apt,5018.75,06,average
4742,7967922,52.0,Queens,Siebren,2019-03-10,Big Private Room in Ridgewood,Private room,1581.6666666666667,03,budget
4743,7968983,275.0,Brooklyn,Donavan,2019-07-03,4 bedroom 3 bath duplex w roof deck & washer/dryer,Entire home/apt,8364.583333333334,07,expensive
4744,7969111,135.0,Manhattan,Jose,2019-07-02,Charming Chelsea Flat,Private room,4106.25,07,average
4745,7970578,350.0,Brooklyn,Ruth,2019-06-22,Magical 3-bed/3-bath fabulous views,Entire home/apt,10645.833333333334,06,expensive
4746,7972210,100.0,Brooklyn,Julie,2019-06-22,Large room in Bushwick!,Private room,3041.6666666666665,06,average
4747,7973484,115.0,Manhattan,Nina,2019-02-08,Sunny Apt. on the UES in NYC,Entire home/apt,3497.9166666666665,02,average
4748,7975360,180.0,Manhattan,Lovelynn,2019-07-04,Harlem Row House 2 BDRM Apt-City Col/Columbia Univ,Entire home/apt,5475.0,07,expensive
4749,7979237,60.0,Brooklyn,Brooklyn&   Breakfast    -Len-,2019-07-01,New Guest Room at Brooklyn&Breakfast,Private room,1825.0,07,budget
4750,7983640,250.0,Brooklyn,Erica,2019-05-19,Great Loft Steps From All Williamsburg Hotels,Entire home/apt,7604.166666666667,05,expensive
4751,7985333,400.0,Manhattan,Nick,2019-07-06,"Chic, Modern 2 Bedroom in Bright, Airy High Rise",Entire home/apt,12166.666666666666,07,extravagant
4752,7987209,1195.0,Manhattan,Ricardo,2019-06-02,Floor 35th in the heart of New York,Entire home/apt,36347.916666666664,06,extravagant
4753,7987212,68.0,Brooklyn,Ben,2019-07-03,Large Private Bedroom in Williamsburg,Private room,2068.3333333333335,07,budget
4754,7987971,70.0,Brooklyn,Tzooli And Ay,2019-07-01,Comfy Room in Trendy Brooklyn!,Private room,2129.1666666666665,07,average
4755,7988411,75.0,Manhattan,Kathleen,2019-01-01,Heart of Greenwich Village!,Private room,2281.25,01,average
4756,7995078,65.0,Manhattan,Chad & David,2019-07-02,A King Size Bed in private room in NYC!,Private room,1977.0833333333333,07,budget
4757,7995140,170.0,Brooklyn,Etienne,2019-05-27,Loft with garden  - Williamsburg,Entire home/apt,5170.833333333333,05,average
4758,7999574,280.0,Brooklyn,Marianne,2019-04-18,Beautiful 3bdrm Apt w/ 2 Entrances!,Entire home/apt,8516.666666666666,04,expensive
4759,8000716,250.0,Manhattan,Ronnie,2019-06-16,luxury 1 bedroom apartment  midtown Manhattan,Entire home/apt,7604.166666666667,06,expensive
4760,8002080,65.0,Brooklyn,Wilson,2019-07-06,Luxury  suite.(private),Entire home/apt,1977.0833333333333,07,budget
4761,8005645,130.0,Queens,James,2019-01-03,BEST DEAL – 1BR APT – 15 MIN from MANHATTAN!,Entire home/apt,3954.1666666666665,01,average
4762,8007908,375.0,Manhattan,Coco,2019-02-19,Rare Find: Stylish West Village Townhouse,Entire home/apt,11406.25,02,extravagant
4763,8009332,48.0,Brooklyn,Maggie,2019-07-05,My cozy artistic Apartment,Shared room,1460.0,07,budget
4764,8010033,110.0,Manhattan,Christian,2019-06-28,Upscale Apt blocks to Columbia Med./Presb. Hosp.,Entire home/apt,3345.8333333333335,06,average
4765,8011605,72.0,Manhattan,C-S,2019-05-11,"Sunny, Clean, Safe, Zen!",Private room,2190.0,05,average
4766,8012976,120.0,Manhattan,Donna,2019-06-15,Master Suite w/ Private Bath in Financial District,Private room,3650.0,06,average
4767,8013358,240.0,Brooklyn,Terrie,2019-06-24,Bedford-Stuyvesant 3 bedroom 2 bathroom duplex,Entire home/apt,7300.0,06,expensive
4768,8024051,150.0,Brooklyn,Gwen,2019-05-15,Spacious 2BD near Prospect Park!,Entire home/apt,4562.5,05,average
4769,8025808,300.0,Manhattan,Momo,2019-05-21,Mid-Century Modern Oasis in the LES,Entire home/apt,9125.0,05,expensive
4770,8033609,119.0,Brooklyn,Alec,2019-06-19,Studio Apartment with King Bed,Private room,3619.5833333333335,06,average
4771,8044856,135.0,Brooklyn,Erin,2019-06-22,Williamsburg/Billburg/The Burg,Entire home/apt,4106.25,06,average
4772,8045552,87.0,Queens,Tony,2019-06-17,"A Gem Studio Apartment 
Astoria,NYC",Entire home/apt,2646.25,06,average
4773,8054651,79.0,Brooklyn,Brady,2019-06-27,Private Sunlight Room in Brownstone Near Subway,Private room,2402.9166666666665,06,average
4774,8055508,69.0,Brooklyn,Brady,2019-07-01,Private Spring Room in Brownstone Near Subway,Private room,2098.75,07,budget
4775,8055582,79.0,Brooklyn,Brady,2019-06-09,Private Autumn Room in Brownstone Near Subway,Private room,2402.9166666666665,06,average
4776,8055598,147.0,Manhattan,Vinny,2019-07-04,"SPACIOUS APT, A/C, WIFI, SUBWAY!",Entire home/apt,4471.25,07,average
4777,8055721,79.0,Brooklyn,Brady,2019-06-29,Private Garden View in Brownstone Near Subway,Private room,2402.9166666666665,06,average
4778,8055778,69.0,Brooklyn,Brady,2019-07-02,Classic Elegance in Brownstone Near Subway,Private room,2098.75,07,budget
4779,8055859,70.0,Brooklyn,Seth,2019-06-29,Private Bedroom and Bath in Spacious Duplex,Private room,2129.1666666666665,06,average
4780,8058693,119.0,Brooklyn,Amelie & Pascal,2019-06-10,Large Bedroom & Private Bath – 15 min fr Manhattan,Private room,3619.5833333333335,06,average
4781,8061409,49.0,Brooklyn,Joe,2019-06-09,Private Bedroom in Quiet Brooklyn Neighborhood,Private room,1490.4166666666667,06,budget
4782,8065272,179.0,Manhattan,Irene,2019-01-01,Bright & quiet West Village studio,Entire home/apt,5444.583333333333,01,expensive
4783,8066385,104.0,Brooklyn,Stephanie,2019-05-19,Share A Rustic Forte Greene studio w/ adorable cat,Entire home/apt,3163.3333333333335,05,average
4784,8068363,89.0,Brooklyn,Evy,2019-06-27,Big Bedroom with Private Bathroom,Private room,2707.0833333333335,06,average
4785,8069030,999.0,Brooklyn,John,2019-04-28,Clinton Hill Flat,Entire home/apt,30386.25,04,extravagant
4786,8069858,59.0,Manhattan,Josh,2019-06-16,Room avail in Bowery neighborhood,Private room,1794.5833333333333,06,budget
4787,8071687,350.0,Manhattan,Timur,2019-07-05,Historic Townhouse Apartment,Entire home/apt,10645.833333333334,07,expensive
4788,8072371,395.0,Brooklyn,Sarah,2019-06-03,❤️ Beautiful Artistic 2 Level Brownstone ❤️LEGAL❤️,Entire home/apt,12014.583333333334,06,extravagant
4789,8075854,180.0,Manhattan,Henri,2019-07-02,The Manhattan Studio,Entire home/apt,5475.0,07,expensive
4790,8081037,189.0,Manhattan,Kara,2019-01-28,Lavish Studio with Great Amenities in FiDi,Entire home/apt,5748.75,01,expensive
4791,8081193,195.0,Queens,Alexandra,2019-07-02,2 bedroom Home..2 metro/train stops to NY City,Entire home/apt,5931.25,07,expensive
4792,8086028,140.0,Brooklyn,Ersellia,2019-07-04,Nicely furnished one bedroom apt,Entire home/apt,4258.333333333333,07,average
4793,8088779,250.0,Manhattan,Yasu & Akiko,2019-06-07,[201] 5 min WALK to Times Square,Shared room,7604.166666666667,06,expensive
4794,8089062,55.0,Manhattan,Phuong,2019-06-22,Cozy bed in Midtown,Shared room,1672.9166666666667,06,budget
4795,8097567,85.0,Brooklyn,Brooklyn&   Breakfast    -Len-,2019-06-27,Giant Sunny Room at Brooklyn&Breakfast,Private room,2585.4166666666665,06,average
4796,8106774,165.0,Manhattan,Mel,2019-06-28,BRIGHT HARLEM FLOOR THRU,Entire home/apt,5018.75,06,average
4797,8108376,100.0,Queens,Irisha,2019-06-09,"home, sweet home :-)  English, русский,  עברית",Entire home/apt,3041.6666666666665,06,average
4798,8111321,70.0,Queens,Cory,2019-01-11,Huge 1 BR entire apt,Entire home/apt,2129.1666666666665,01,average
4799,8115321,75.0,Queens,Esteban,2019-06-17,Private Room close to subway (1/3),Private room,2281.25,06,average
4800,8115423,75.0,Queens,Esteban,2019-06-23,Private Room close to subway (2/3),Private room,2281.25,06,average
4801,8117209,37.0,Queens,Petya,2019-06-12,Location Dali ( rail road room ) only girls.,Private room,1125.4166666666667,06,budget
4802,8118112,125.0,Brooklyn,Gregory,2019-06-19,Bed-Stuy Brooklyn Garden Apartment,Entire home/apt,3802.0833333333335,06,average
4803,8119018,110.0,Manhattan,Dogan,2019-05-27,Private Room In Upper East Side,Private room,3345.8333333333335,05,average
4804,8125640,100.0,Manhattan,Jacob,2019-05-21,Amazing Water View from Midtown Apt,Private room,3041.6666666666665,05,average
4805,8126091,50.0,Brooklyn,Chris,2019-04-17,Spacious Quiet Room,Private room,1520.8333333333333,04,budget
4806,8126282,205.0,Manhattan,Ilton,2019-06-23,Quintessential West Village apartment,Entire home/apt,6235.416666666667,06,expensive
4807,8126777,90.0,Brooklyn,Alex,2019-07-01,Sunlit Oasis in WILLIAMSBURG BK (2 Bedrooms),Entire home/apt,2737.5,07,average
4808,8132082,103.0,Brooklyn,Rebecca,2019-01-01,Lovely 1br in Heart of Brooklyn,Entire home/apt,3132.9166666666665,01,average
4809,8133275,97.0,Brooklyn,George,2019-06-30,Victorian House near Brooklyn College,Entire home/apt,2950.4166666666665,06,average
4810,8135144,245.0,Manhattan,Vapee,2019-06-21,Time Square! 2 Fully Furnished apt!,Entire home/apt,7452.083333333333,06,expensive
4811,8145603,80.0,Queens,Ardis,2019-06-21,"Spacious, Beautiful, Private Room",Private room,2433.3333333333335,06,average
4812,8151782,100.0,Brooklyn,Michelle,2019-06-12,Prospect Park Cozy Abode,Entire home/apt,3041.6666666666665,06,average
4813,8151925,159.0,Manhattan,Autumn,2019-06-24,Modern Studio in Cultural LES,Entire home/apt,4836.25,06,average
4814,8152675,200.0,Manhattan,Angela,2019-06-24,CLEAN & COZY 2 bedroom apartment,Entire home/apt,6083.333333333333,06,expensive
4815,8155028,165.0,Manhattan,Pat,2019-04-26,"Battery Park Monthly rental, great location.",Entire home/apt,5018.75,04,average
4816,8160542,100.0,Manhattan,Leyla,2019-06-22,Private Balcony and views of WTC!,Private room,3041.6666666666665,06,average
4817,8162607,185.0,Manhattan,Alyshia,2019-07-02,Brownstone Apt near Central Park,Entire home/apt,5627.083333333333,07,expensive
4818,8164402,159.0,Manhattan,Jennifer,2019-06-25,"Luxury, Cozy 1BD, walk to CentrPark",Entire home/apt,4836.25,06,average
4819,8167182,150.0,Manhattan,Maria,2019-06-16,Central Park North 1 Bedroom Apt,Entire home/apt,4562.5,06,average
4820,8167884,165.0,Brooklyn,Robbin,2019-06-06,Greenpoint Brooklyn Modern Charm,Entire home/apt,5018.75,06,average
4821,8168619,46.0,Queens,Maya,2019-07-01,Steps away from Laguardia airport,Private room,1399.1666666666667,07,budget
4822,8170072,50.0,Queens,Jeff,2019-05-31,179st Hub Room with balcony,Private room,1520.8333333333333,05,budget
4823,8172995,150.0,Manhattan,Danielle,2019-06-10,Open Plan & Garden Brownstone Apt,Entire home/apt,4562.5,06,average
4824,8173434,239.0,Brooklyn,Rebekah,2019-06-18,LOFT2bdrm apt near metro20min to Manhattan/wall st,Entire home/apt,7269.583333333333,06,expensive
4825,8173559,70.0,Brooklyn,Fidelia,2019-05-04,Bright Private Room with Big Closet,Private room,2129.1666666666665,05,average
4826,8173609,200.0,Manhattan,Lenny,2019-06-21,Cozy Apartment Next To Central Park,Entire home/apt,6083.333333333333,06,expensive
4827,8174635,45.0,Brooklyn,Michelle,2019-06-22,Modern Brooklyn Apartment,Entire home/apt,1368.75,06,budget
4828,8183563,250.0,Manhattan,Dave,2019-06-22,"Quiet, Clean, Beautiful East Village Loft",Entire home/apt,7604.166666666667,06,expensive
4829,8192443,60.0,Brooklyn,John,2019-06-23,No description provided,Private room,1825.0,06,budget
4830,8192789,150.0,Manhattan,Basil And Jacqueline,2019-06-08,Spacious Private Parlor Suite in Heart of Harlem,Entire home/apt,4562.5,06,average
4831,8204305,92.0,Manhattan,Pratik,2019-06-14,Gorgeous Penthouse next to Central Park,Private room,2798.3333333333335,06,average
4832,8206060,325.0,Brooklyn,Leela,2019-06-29,2 bed duplex with private garden!,Entire home/apt,9885.416666666666,06,expensive
4833,8208090,200.0,Brooklyn,Damien,2019-06-18,Modern private apartment in historic brownstone,Entire home/apt,6083.333333333333,06,expensive
4834,8208285,180.0,Manhattan,Amy,2019-06-19,Cute East Village 2 Bedroom Apt.,Entire home/apt,5475.0,06,expensive
4835,8210379,60.0,Brooklyn,Brooklyn&   Breakfast    -Len-,2019-07-06,Comfy garden level room at Brooklyn&Breakfast,Private room,1825.0,07,budget
4836,8210423,95.0,Manhattan,Essam,2019-06-26,Chelsea Charm: shared apartment,Private room,2889.5833333333335,06,average
4837,8210840,230.0,Brooklyn,Amy,2019-06-27,Penthouse Dream in Brooklyn,Entire home/apt,6995.833333333333,06,expensive
4838,8213227,42.0,Manhattan,Gordon M,2019-05-01,-CENTRAL PARK - 3 stops by subway(32'' TV room),Private room,1277.5,05,budget
4839,8213488,70.0,Brooklyn,Bridgett,2019-06-27,Bed-Stuy Gem with Private Entrance,Private room,2129.1666666666665,06,average
4840,8217454,199.0,Brooklyn,Jessica,2019-01-03,The Notorious B.N.B. {Custom},Private room,6052.916666666667,01,expensive
4841,8219648,65.0,Manhattan,Chester,2019-07-05,Beautiful Apartment in Manhattan NYC,Private room,1977.0833333333333,07,budget
4842,8222742,200.0,Manhattan,Sam And Roxanna,2019-06-20,Lovely nest in Greenwich Village,Entire home/apt,6083.333333333333,06,expensive
4843,8222951,75.0,Brooklyn,David,2019-04-08,Artsy Studio near The Brooklyn Museum,Entire home/apt,2281.25,04,average
4844,8223230,98.0,Brooklyn,Lia,2019-06-21,Bright and Cozy Room Williamsburg,Private room,2980.8333333333335,06,average
4845,8224368,120.0,Brooklyn,Alec & Laura,2019-06-03,Bushwick Brooklyn Morgantown Oasis,Private room,3650.0,06,average
4846,8225035,130.0,Brooklyn,Sinaly,2019-05-27,International Meeting Place_Room 4,Private room,3954.1666666666665,05,average
4847,8231648,68.0,Manhattan,Cristian,2019-06-17,1st Fl Comfortable Room in Manhatan,Private room,2068.3333333333335,06,budget
4848,8237244,215.0,Manhattan,Michael,2019-03-23,Charming Studio + Private Balcony,Entire home/apt,6539.583333333333,03,expensive
4849,8238934,100.0,Manhattan,Crystal & Allan,2019-06-21,I bedroom w/ private bathroom,Private room,3041.6666666666665,06,average
4850,8239352,59.0,Queens,Ashley,2019-06-30,Private Room 12x12 close to manhattan,Private room,1794.5833333333333,06,budget
4851,8239650,325.0,The Bronx,Frank And Anna,2019-07-02,"Waterfront, perfect NYC getaway!",Entire home/apt,9885.416666666666,07,expensive
4852,8240016,98.0,Brooklyn,Paul,2019-06-24,Large Brooklyn Apt Artsy & Centric,Entire home/apt,2980.8333333333335,06,average
4853,8249156,39.0,Brooklyn,Shahana,2019-05-21,Room #3 Near Manhattan NYC.,Private room,1186.25,05,budget
4854,8250280,70.0,Brooklyn,Nazifa,2019-07-03,Zee's Brooklyn nest,Private room,2129.1666666666665,07,average
4855,8250925,90.0,Manhattan,Amanda,2019-06-07,NYC Lofted Room in the Lower East Side,Private room,2737.5,06,average
4856,8251228,39.0,Brooklyn,Shahana,2019-06-21,Private Bedroom Near Manhattan NYC,Private room,1186.25,06,budget
4857,8252369,85.0,Brooklyn,Alice,2019-06-24,Cute Sunny Loft Space Williamsburg,Private room,2585.4166666666665,06,average
4858,8254405,42.0,Manhattan,Glenda,2019-06-17,Classic Harlem --- Economy Room,Private room,1277.5,06,budget
4859,8254674,700.0,Manhattan,Max,2019-07-01,NOHO ART LOFT ON LAFAYETTE. BEST LOCATION IN NYC,Entire home/apt,21291.666666666668,07,extravagant
4860,8255964,150.0,Brooklyn,Danny,2019-06-30,"Safe,Convenient,economical,Clean 2",Entire home/apt,4562.5,06,average
4861,8256749,100.0,Brooklyn,Luis,2019-06-15,Luis and Melanie's B and B,Entire home/apt,3041.6666666666665,06,average
4862,8257585,240.0,Manhattan,Candy,2019-01-18,Spacious apartment in trendy neighborhood,Entire home/apt,7300.0,01,expensive
4863,8266641,139.0,Brooklyn,Anthony,2019-05-08,2 bedroom in Stuyvesant Heights,Private room,4227.916666666667,05,average
4864,8266871,38.0,Brooklyn,Gabriela,2019-01-01,"Cozy, comfortable private room",Private room,1155.8333333333333,01,budget
4865,8268849,199.0,Manhattan,Scott,2019-06-23,Private Floor in SOHO Townhouse,Private room,6052.916666666667,06,expensive
4866,8269318,39.0,Brooklyn,Shahana,2019-05-10,Dreamy Private Bedroom Near Manhattan NYC.,Private room,1186.25,05,budget
4867,8269681,75.0,Manhattan,Anamaria & Ricardo,2019-01-02,Sunny Clean Bedroom,Private room,2281.25,01,average
4868,8272122,100.0,Queens,Verena,2019-07-01,Cozy Room 4 stops from 5 avenue,Private room,3041.6666666666665,07,average
4869,8272327,225.0,Brooklyn,Nadege & Charles,2019-06-30,Quiet Brownstone Parlor Studio,Entire home/apt,6843.75,06,expensive
4870,8272749,99.0,Brooklyn,Melissa,2019-06-14,Prime Room with View in Brooklyn Heights,Private room,3011.25,06,average
4871,8272818,469.0,Brooklyn,Francis & Daniele,2019-01-02,"Three-Story Brick Brownstone, Perfect for Families",Entire home/apt,14265.416666666666,01,extravagant
4872,8274113,67.0,Brooklyn,Daniel,2019-06-22,Bed-Stuy Apartment w/ Rooftop Patio,Private room,2037.9166666666667,06,budget
4873,8274440,180.0,Manhattan,Ed,2019-05-21,Upper Manhattan Luxury Town Home - Mins to Midtown,Private room,5475.0,05,expensive
4874,8274516,100.0,Manhattan,Fernando,2019-06-22,Central Park west. Big Cozy Room,Private room,3041.6666666666665,06,average
4875,8274931,85.0,Queens,Nika,2019-06-03,Stunning apartment with view only 5 min from metro,Entire home/apt,2585.4166666666665,06,average
4876,8275346,52.0,Brooklyn,Denise,2019-05-20,Brooklyn Apt,Private room,1581.6666666666667,05,budget
4877,8275676,99.0,Staten Island,Martha,2019-06-30,LOVELY Clean&Safe 2 BR NYC Suburban,Private room,3011.25,06,average
4878,8276819,130.0,Brooklyn,Sinaly,2019-05-19,International Meeting Place_Room 3•,Private room,3954.1666666666665,05,average
4879,8276961,189.0,Manhattan,C,2019-05-06,Cozy 1 BR Apt- Perfect Location NYC,Entire home/apt,5748.75,05,expensive
4880,8281340,121.0,Brooklyn,Keith,2019-01-28,"Spacious, Townhouse Garden Apt",Entire home/apt,3680.4166666666665,01,average
4881,8287001,41.0,Brooklyn,Sandra And Cary,2019-04-04,Cozy skylight room in Victorian Town House,Private room,1247.0833333333333,04,budget
4882,8291897,45.0,Brooklyn,Nora,2019-07-01,Cozy with Great location !!,Shared room,1368.75,07,budget
4883,8293281,125.0,Brooklyn,Chris,2019-06-24,GREAT LOCATION QUIET BKLYN STREET,Entire home/apt,3802.0833333333335,06,average
4884,8301159,57.0,Manhattan,Lilia,2019-01-02,Big Sunny Room in Manhattan!!! (B6),Private room,1733.75,01,budget
4885,8301850,160.0,Brooklyn,Indira,2019-06-16,Private top floor,Entire home/apt,4866.666666666667,06,average
4886,8303074,250.0,Brooklyn,R Demetre,2019-06-20,Two bedroom apt near prospect park,Entire home/apt,7604.166666666667,06,expensive
4887,8303337,194.0,Manhattan,Mario,2019-06-22,Your Riverside Romance: Sunny and Bright Apartment,Entire home/apt,5900.833333333333,06,expensive
4888,8304809,205.0,Brooklyn,Rigoberto,2019-06-20,Parkway Chic ( 2 Bedrooms),Entire home/apt,6235.416666666667,06,expensive
4889,8308683,75.0,Brooklyn,Jorge,2019-06-20,Couples' Nest.,Entire home/apt,2281.25,06,average
4890,8308797,45.0,Brooklyn,Nora,2019-07-07,shared space with Great location!!,Shared room,1368.75,07,budget
4891,8313551,125.0,Queens,Jennifer,2019-07-06,Recently renovated private floor,Entire home/apt,3802.0833333333335,07,average
4892,8319488,300.0,Brooklyn,Andrew,2019-06-30,Spacious park slope 2 bedroom,Entire home/apt,9125.0,06,expensive
4893,8321236,60.0,Brooklyn,Veralyn,2019-05-26,Conveniently Located Brooklyn Apt,Private room,1825.0,05,budget
4894,8322478,135.0,Brooklyn,Mia,2019-07-01,Designers brownstone in Bed-Stuy,Entire home/apt,4106.25,07,average
4895,8323015,90.0,Brooklyn,Everol,2019-07-02,Caribbean Retreat in the heart of Brooklyn,Entire home/apt,2737.5,07,average
4896,8326389,85.0,Manhattan,Edward,2019-06-11,Exquisite Apartment in Hip Hamilton Heights,Private room,2585.4166666666665,06,average
4897,8327302,62.0,Brooklyn,Nick,2019-06-19,Spacious bedroom,Private room,1885.8333333333333,06,budget
4898,8327773,155.0,Brooklyn,Jason,2019-06-19,"Gorgeous Brooklyn Brownstone Flat, Great Location!",Entire home/apt,4714.583333333333,06,average
